,text,rating,sentiment_label
403,"saya, kecewa dengan sistem pengerjaan untuk di kirim ke jasa pengiriman nya. menyediakan jasa YES (yakin esok sampai) tapi disamakan dengan pengiriman reguler. bukan salah kurir ini salah seller yg tidak segera mungkin menindak yg harusnya di prioritaskan barang yg harusnya satu hari sampai , menjadi 2 hari. entah di sengaja apa tidak ini sistem yang buruk menurut saya. selamat 28rb jasa YES nya bisa anda claim karna mereka tidak berhasil kirim 1 hari paket nya, lumayan buat tambah2 omset itu.. jika memang di sengaja selamat anda berhasil, dan membuat kekacauan yg cukup menyedihkan buat saya. tp jika tidak ya semoga kedepan lebih baik lagi. maaf ini pengalaman terburuk saya",1,0
1550,"Tidak sesuai dengan apa yg di terangkan
Mirip kayak hp china",1,0
1576,"Bagusnya sebelum di kirim, di coba terlebih dahulu aja boss..
Ongkir 3x di tanggung pembeli mmg keberatan.",2,0
1033,terima kasih aja. proses lama,2,0
1757,"Respon lama, seller tdk komunikatif😧",1,0
1514,saya sudh minta cancel malah di kirim!!! barangnya jg tak bisa nyala sudah di cas!!!,2,0
1182,"Beli 2 biji, 2-2 patah di tmpt yg sama di bagian pertemuan per dgn suction.",1,0
1755,ini pesanannya kok dikirim model lain ga sesuai gambar,2,0
338,"Barang tidak sampai sudah sekitar 1 bulan, katanya ada masalah dengan JNE, padahal barang sudah diterima kembali oleh penjual pada tanggal 7 januari 2019. Saya minta dikirim ulang karena saya tidak mau rugi di ongkir, tapi penjual tidak ada respons. Otomatis pada tanggal 14 januari 2019, uang seharga nominal barang kembali ke saldo saya sedangkan uang untuk ongkir hangus, saya jadi rugi.",1,0
1361,Jamnya ukuranya kecil jd ngk sesuai ekspetasi,2,0
314,"Warna sesuai pesanan, cuma tulisan ato gambar tidak jelas kurang terang...bentuk dan lcd tidak sesuai dengan tampilan gambar di tokopedia...padahal awalnya saya bilang cancel...tapi tetep dijalanin...ya so so lah dengan harga segitu 😂",2,0
1261,"Order bareng charger laptop, tapi yang dikirim cuma charger saja, Hardisk tidak dikirim tanpa konfirmasi sebelumnya, harusnya kalau stok kosong di infokan dong, biar bisa nyari ditempat lain jadi gak rugi waktu. untung dana bisa kembali lagi. Trima kasih tokopedia. Buat seller lain kali yang teliti ya.",2,0
1301,Pesan 3..patah 2 .. packing kurang aman,2,0
1420,brg sdh ditrima... trims... tapi matrasnya licin,2,0
239,barang sudah diterima dengan baik mudah-mudahan berkah dan bermanfaat,2,0
457,Nga tau yach nga bisa dipake cuman mau balikin males,2,0
1380,"barangnya kosong, lain kali konfirmasikan dl dgn pembeli jgn lsg di refund",1,0
221,"Mengecewakan, intinya aku sangat kecewa 😒",1,0
860,"2 pasang berbeda, yg 1 pasang bagus, yg 1 pasang lagi jelek, plastik pelapisnya berputar/goyang",2,0
857,"Respon dan packing sgt baik namun Agak kecewa karena tnyt mesin china bukan jepang,jdi kurang percaya ini ori..",2,0
1196,Barangnya pecah ketika sampai,1,0
254,"Produk tdk ssuai gambar,, trus ad bagian yg sdh cacat.. Ketika d charge sbntar.. Adaptor sdh panas berlebihan. Thx..",1,0
114,"barang sudah sy trima, cuma frame nya tidak sesuai pesanan, di chat buat solusi cuma di baca saja, sungguh kecewa.",1,0
312,"Penjual krg peduli dan brg jelek. Brg yg dikirim peyot dan pegangannya pecah. Pembeli diminta transfer ongkir untuk ganti produk, yg diganti jg peyot dan pegangan pecah. JANGAN PERNAH BELI DI TOKO INI LAGI GUYS!",1,0
821,Gimana mau kasih ulasan barangnya diganti uang dan tdk konfirmasi lagi,1,0
1707,Tidak ada softcase nya.,1,0
430,"barangnya beda sama yang di pesan blinya ini tpi datangnya beda lain kali kalok gak sama yang d pesan fotonya d hapus aja pasti itu foto lama yang d pajang 
bikin kecewa aja",1,0
1535,"Yg hitam sesuai,.. tpi GK tau ORI apa ngak,.. yg colour sepertinya ngak",2,0
1412,"Bintang 2 dulu krn barangnya rusak, mau retur. Masih nunggu rules dari seller",2,0
25,"Sudah chat minta nota tapi g dikasih,dimintain solusi gak dibalas,barang dikirim tanpa bubblewarp.mohon diperbaiki pelayanan kedepannya !",1,0
1477,"Barang bagus scr design dan warna tp kenapa date nya kurang otomatis y? Pertama kali pakai sy harus manual kan date sampai 3hr trus jalan lg normal, hari ini sama lagi date nya gak jalan otomatis? Ini benar asli kan? Apa cara kerja nya mmg spt itu or bgmn? Lalu warna biru nya sdh mulai kelihatan pudar disisi bawah baru sy pakai 2 minggu kok cepat skl. Saya beli jam tgn 600rb baru pudar 2th stlh pemakaian.. tolong bs dijelaskan biar bintang nnt bs kembali berbicara utk anda. Bisa claim garansi ke toko anda? Krn harga jam ini mahal shrsnya sesuai dgn  kualitas. Thank",2,0
82,Tidak sesuai warna diskripsi yang disepakati,1,0
916,"Bukan barang baru, ic mati",1,0
508,Ksh 2 ya krn merekny beda sama keterangan,2,0
605,kurang mumuaskan kabelnya,2,0
1373,"Udah order ternyata stok ga tersedia,  harusnya klo ga ada jangan dulu di pasang di etalasee",1,0
1170,"Saya kasih 2 bintang saja ya supaya lain kali diperhatikan barang yg dipajang judulnya apa. Judul barang sudah mencantumkan warna, jadi di keterangan pembeli saya tidak mencantumkan warna lagi, cuma ukuran. Untungnya saya juga males ribet mengembalikan dan minta tukar.",2,0
1276,Pengiriman dan respon super cepat. Tpi barang tidak sesuai gambar dan tidak kuat untuk menembus jok motor.,2,0
1311,"Barang sudah diterima dan tidak sesuai dgn ukurannya, ukuran XL anak2",2,0
1326,Dus penyok pengiriman lama ketika saya chat mau order si penjual past respon tapi ketika saya sudah membayar chatpun tak pernah di bls.kapok beli di sini  pembayaran dari tgl 24 baru di kirim tgl 28.biarlah bintang yg berbicara.,1,0
527,"Produk nya bagus, Admin Tokonya yang gak bagus, baru transfer via VA M-Banking BCA 1Menit salah alamat, gabisa di cancel + gabisa dirubah alamatnya sama ini official store, gak professional nyusahin konsumen, Saya sampai Harus buat Surat pernyataan ke pihak JNE, Dan Menelpon pihak JNE Jakarta + Bandung (Pusat) karena perubahan alamatnya tidak dibantu sama Sekali, Belanja Online Paling Menyebalkan yang pernah Saya alami.",1,0
1241,"Apakah sepatunya boleh di retur? Kualitas bahan kanan dan kiri berbeda, tebelnya beda, tinggi nya juga beda",1,0
593,Rada keras lapnya... Tapi boleh lah,2,0
849,Kemasan belum baik.. Saat sampai kardus pada earphone sudah peot dan terbuka.. Request warna dari cream jadi hitam.,2,0
308,"Tahun catridgenya uda expayer 03.2017 dan diantarnya sangat lama , kasi penjelasan gan tahun nya biar tau.",2,0
1449,Tombol atas nya ga berfungsi,1,0
1604,minta warna apa yg dtg warna apa,1,0
1126,Sangat buruk pdahal disitu pengirimanya sehari nyampenya seminggu,1,0
1456,Mohon diperbaiki pelayanannya.. HARGAI PEMBELI.. Jangan asal kirim pesanan kl barang gak ada  atau gak sesuai pesanan.. Nanya dulu sharusnya..masih mau gak,2,0
1000,"Barang di retur gara2 pointer mouse ga jalan alias ga bisa d gunakan... Ongkir retur di bebankan ke pembeli smua smpai biaya kirim balik,,, pelapak nya ga mau rugi banget... Untung mouse nya yang retur berjalan dengan baik,,  dan bisa di gunakan n lancar..",1,0
301,biarkan bintang yang berbicara,1,0
296,"Kurang sesuai dengan expektasi, karena terdapat kecacatan pada konektor, dan memiliki panjang tiang yang tidak imbang",2,0
1487,"Jam nya beda dengan yg pernah sy beli dulu ditoko ini jg. ""tidak ada logo & merk NIXON nya yg skrng.",2,0
1669,"Order tanggal 19 pake JNE yes,  
Baru sampe tanggal 25 entah salahnya dimana",1,0
1363,maaf barang untuk slot simcard 1 tdk bisa konek/terhubung jaringan...baterai sudah dicas cepat habis...kalau mau diretur bs ga ya..makasih,1,0
701,lubang tdk presisi dan miring.,2,0
941,parah....biar allah yg bales........,1,0
659,"SELLER TIDAK KOMUNIKATIF, NIATNYA PAKE INSTANT COURIER BIAR SEGERA SAMPAI, TP BARANG DIKIRIM 2 HARI KEMUDIAN TANPA KABAR SAMA SEKALI, DITANYA GA BERANI BALAS, UDAH NGAJUIN PEMBATALAN TETEP AJA DIKIRIM TANPA DOSA.. SEMOGA GA ADA LAGI YG BUYER DAPET PERLAKUAN KYK GINI",1,0
390,harga gak pernah bohong..baru pakai 1 hari..mati gak bisa dipakai,2,0
258,Minta kuning di kasih gold.  Tak ada omongan pula,1,0
1769,barang tidak sampai sma sekali,1,0
1237,"Di deskripsi nya di tambahin &#34;barang replika&#34; biar gak kecewa pembeli nya.
Tombol pada jemblos.
Kecewa saya",1,0
291,Penjual tidak responsif. Item dalam box tidak lengkap. Tidak bisa di gunakan. Not recommended seller.,1,0
1728,baru 1 hari pake udah ga nyala,1,0
415,Sesuai dengan pesanan tapi packing kurang rapi,2,0
1238,"pelayanan kurang sigap, berhari2 dr nanya baik smpe kesel br dikasi resi itupun ga valid krn diganti pengiriman dan br diinfokan stlh brg dikirim,untung aja sampai,walaupun jelas bgt pake huruf besar minta warna kuning/hijau stabilo dikirim merah, ga memuaskan lah pokoknya pdhl udh beli mahal.",1,0
558,"Sudah chat minta nota tapi g dikasih,dimintain solusi gak dibalas,barang dikirim tanpa bubblewarp.mohon diperbaiki pelayanan kedepannya !",1,0
586,Barang baru 24 hari udah mledak.. Ngeriii,1,0
811,"packing oke, respon cepat tapi buyer bilang headset retak jd ga kepake",2,0
257,"Saya kecewa dan kesel banget sama official store bata. Beli sandal nomor 42 yg dikirim malah nomor 40. Pantes aja gak muat pas di coba. Katanya ada nomor 42 pas saya chat. Saya kira gak ada masalah dalam pengiriman barang, ternyata ada. Mana udah terlanjut klik &#34;selesai&#34; sebelum paket dibuka krn mikirnya gak ada masalah. Tolong ya tanggung jawabnya sbg penjual ini sandalnya. Tks.",1,0
383,Koneksi jelek... Sering tidak terbaca.... Repot mesti re plug ulang kalau tidak terbaca...,1,0
422,gagal.........................,1,0
894,barang ok udah sampai. tapi yg dateng beda warna dgn yg difoto.,1,0
496,"Foto barang tidak sesuai dengan deskripsi barang, mohon gambarnya diubah. Gambarnya MD to HDMI, deskripsi barang MD to VGA.",1,0
850,"Ketika menerima barang yang dikirim kondisinya mati, kemudian ketika di klaim responnya lama banget, apalagi ketika minta alamat toko offline untuk retur (mana biaya sendiri) terkesan ditutup2i.... sorry for this comment.....",2,0
1601,Beli 5 unit hp disini ga ada yg satupun yg bgus.. penjual bohong..  minta solusi.,1,0
269,"Tidak dapat batrai, produk sudah usang seperti barang bekas",1,0
1302,"Tidak bisa nyala,hpnya gk mau nyala",1,0
819,Tampilan dan yg di kirim berbeda,2,0
1443,"standart banget yg ini boss,,,waduh",2,0
1423,"baterai cepat habis, lampu keypad tidak nyala semua...",1,0
1633,barang jelek copot&#34; terus tmpat taro isinya,2,0
445,Tombol hapus tidak berfungsi,2,0
1307,"Headset tidak bisa conek satu,beli 2 yg satu ngga kepake",1,0
1638,"Setelah menunggu dr retur, akhirnya dtg jg. Baiknya sebelum kirim pastikan kondisi jam dalam keadaan baik. Sehingga pembeli pun tdk dirugikan dgn waktu dan biaya retur. Update 25 Dec 2018: Baru coba dipakai hari ini sebagai hadiah natal keponakan saya, ternyata jam bermasalah lg tidak hidup kembali. Merasa malu sebagai hadiah tp mengecewakan.",1,0
1383,"Barang yg dikirim warna tidak sesuai dengan pemesanan, sangat tidak berkualitas",1,0
1644,Kemasan penyok penyok kualitas suara lumayan tp barang copot2,2,0
1279,"Framenya clunky. Tombol mappingnya gabener , o jadi segitiga .dll 
Yah budget gaming boz.",2,0
1527,tidak bisa digunakan,2,0
1410,"Barang yg saya terima bukan original nokia, kecewa.",2,0
782,"Kecil2 kaos kakinya
Gak muat dikaki anak saya",2,0
1760,"Bolanya keras juga ya, tapi bagus la harga segitu",2,0
1048,"Tidak sesuai pesanan,pesan size M dateng size XL",2,0
535,Barang sdh sampai.... sayang kemasan kurang rapi (bisa di bilang rusak) tapi barang msh aman... mohon d tingkatkan pengemasannya...,2,0
1496,"pesen 6pc, yg retak 1 retak tp nyalah &amp; yg atu lg lampu nya ky mau putus gitu, tp yg lain nya oke gk da mslh, tlg dicek lg sblm anda kirim brg2 nya &amp; usahakan tdk da yg cacat...",2,0
901,sepatunya berbeda dengan fotonya ..... tingkatkan profesionalisme agar tidak memalukan sebagai official store bata,2,0
1011,Barang tdk sesuai dan terkesan menipu dan semoga tdk bisa lama di Tokopedia,1,0
242,Barang nya sampai jne yang salah mungkin gara² ke lempar atau apa jadi gak bisa di pakai,1,0
474,"Produk untuk HP nya baik dan bisa nyala, Hanya saja chargernya tidak bisa (RUSAK) karena pake charger yang lain bisa. Kemungkinan produk bermasalah, dan saya kecewa.",2,0
1581,sama yang di gambar tpi headset mati sebelah,2,0
1236,"Tidak berfungsi, saya coba diberbagai komputer tidak bisa koneksi dengan flashdis, kecewa",1,0
1366,"Terima kasih yaaa, order apa yg dikirim apa. Padahal sdh diskusi produk ready dan notes di invoice lengkap. :)",2,0
759,"awalnya lupa tulisan ukuran, dan penjual juga ga nanya,, akhirnya  ukuran yg dikirim  ukuran  40,, minta retur ke 42 ,, penjual cuman bilang iya doang,, ga ada action,, udah sebulan ga diproses,, yang parahnya tokpedia malah melanjutkan dana ke penjual. padahal sudah mengikuti proses komplian sesuai petunjuk tokped. Benar&#39;&#39; tidak menghargai customer.",1,0
1780,Bintang yang menilai semua............,1,0
1534,Barang tidak bisa di charge... Lumayan kecewa...,2,0
475,"seumur2 suka sm brodo, tp dikecewakan ketika beli sptu ini. bbrp jahitan tdk rapi, bahkan lepas. seperti beli second, bau sepatunya aja yg baru. iya tau kok ini produk WH sale, tp perhatikan lg kelayakan produk. gabisa retur ya? baiklah.",2,0
1446,Batt nya cepet abis...Bukan seperti Nokia Yg terdahulu...😭,2,0
1376,"barang udah d terima,tingal nyoba!",1,0
638,Gabisa d pake. Ga nyala sama sekali,1,0
1316,Kualitas barang kurang bagus,2,0
835,Barang yang di jual ga sesuai bener2 penipuan....,1,0
1613,Pengiriman sehari nympe 3 hari....ga sesuai...bikin khawatir aja.,1,0
725,"barang datang cacat ,gak bisa di gunakan 
harusnya sblum di kirim di coba dulu",1,0
520,gimana mau review dikirim jugal kagak padahal di diskusi ngomong ready,2,0
1284,Fast Respon ! Good job.............................................................,2,0
1293,produk yg dikirim kualitas jelek sekali,1,0
565,Ukuran yang di  minta tidak sesuai.,1,0
765,"-Pesan 2,satu oke tapi satu mal fungsi/tidak berfungsi
Mau di komplen harus retur dan ongkir bolak balik 18rb
Mending beli baru deh di lain toko
Padahal sudah dikasih catatan agar dicek sebelumnya
- untuk masalah pengiriman saya pakai gojek instan, proses",2,0
780,"Ga kedetect
Ga bisa dipake
zzzzzz",1,0
454,Brg nya yg 1 bs di pake n yg 2 gk bs di pakai.,2,0
1723,gk panjang seperti yg di gambar,1,0
1489,"barang dummy, fake.. tidak bisa dipakai sama sekali",1,0
969,Brg tidak tertulis jabra seperti gbr   beli putih dan gold  diberi warna gold semua   brg krg bagus suaranya,2,0
700,Terlalu lama mulai tanggal 14 baru sampainya tanggal 30 hampir setengah bulan,1,0
1038,Produk rusak sama sekali,1,0
1305,"Beli 2pc, 1 ok, 1 lagi= suara masuk ada, suara keluar ngak ada. Tidak di cek brg nya sebelum kirim",1,0
1791,Saya sedang menunggu uang pengembalian krn tidak bisa dikembalikan dgn barang yg sama...,2,0
1667,Barang Tidak bisa di cas.  Untuk suara standar aja.,1,0
1620,apik tenan brooooooooooooooooooooooooooooooooooooooooooooooooo,2,0
1267,"Saya Memakai jasa JNE YES dari tanggal 6 Februari 2019 sampai tanggal 9 Februari... Sama seperti lamanya pengiriman yang biaya lebih murah...
Saya Kecewa",1,0
1630,"Photo transistor tidak sesuai dengan produk yg dikirim. Yang dikirim transistor palsu, tulisan di transistor hanya sablonan. Begitu transistor di pasang langsung jebol",1,0
1312,Kecewa berat. Lebih layak jadi HP mainan,1,0
1538,"Maaf, entah dari sananya kualitas produknya sudah kurang bagus, atau barangnya defect, belom ada 1 seminggu dipakai tapi analog kirinya sudah macet (suka keatas sendiri).",2,0
1137,Isi product ga sesuai gambarnya dan pesanan,1,0
1727,Jelek kurang teliti baca deskripsi,2,0
1180,Pelayanan kurang memuaskan.slow respon sangat,1,0
190,"Maaf agak kecewa, barang tidak sesuai deskripsi tidak bisa untuk telpon",2,0
485,Saya salah beli.... jadi ngga bisa kasih bintang 5.... jadi ngga terpakai Barang nya,1,0
1424,"Di Catatan  penjual  berat 6 kg dgn harapan net lumayan  bagus  nyatanya  cuma 4kg berarti bahannya tipis  jaring tipis,  dijual  850 rb,  pen jual lain kwalitas sama di tokopedia 550 rb.",2,0
335,"Straples nya gk bs dipake,  udh dicoba berkali2 bwt pasang jaring nyamuk straples ditembak dibahan triplek aja gk nembus udh itu harus diketok2 Palu lgi 😢",1,0
1076,"Sangat kecewa, saya udah tanya&amp;#34; readynya barang dari malam tgl 2, dan saya order subuh 04.55 tangl 3. bukannya dikirim pagi atau sore ditgl 3. malah di undur terus pengiriman dan selalu beralasan, saya BEBERAPA KALI MINTA CANCEL DAN SERIBU ALASAN JUGA.
saya kaya gini karena butuh cepan converter hdmi nya. dan 3 BARANG LAINNYA. terpaksa saya order ditoko kota saya. jd yg paket ini ngak kepake. percuma, karena presentasi saya senin td pagi.
saya order ditoko ini karena hitungan saya sabtu minggu sudah sampe jika dikirim tgl 3 sore. karena jnt minggu tetap buka.
DAN TAUnya DIKIRIM TGL 5 siang, dan baru sampe sekarang, buang buang uang. dan disruh cancel otomatis dan dicancel pun alasannya bayak.",1,0
80,Mas ini yg huruf W S X gk bisa mas,2,0
1103,Mouse nya gak ikut kursor,2,0
354,"Tidak dapat berfungsi alatnya, tetapi dimaklumi dgn harga segini",1,0
1327,Udah di coba berbagai merek hp Kadang berpungsi kadang enggak.,1,0
1560,"Paketannya sdh sampai, kecewa ! Pantesan aja murah bkn samsung asli",2,0
1540,"Sangat mengecewakan barang yang di terima tidak sesuai dengan foto yang dipajang dilapak, foto nomor 1 adalah barang pajangan sedang foto  nomor 2 barang yang saya terima, mohon maaf atas ketidak nyamanan dgn ulasan ini,  semoga kedepannya bisa menjadi lebih baik, dan menjadi pelajaran bagi kita semua",1,0
1706,Hp cpet rusaakkk dan yg jual toko tidak bertanggung jawab sangat kecewa sekali ... Hati hati dgn toko ini tidak ada tanggung jawabnya....,1,0
1483,kok yang 2 biji batreinya dah habis,2,0
204,"Barang rusak tidak bisa nyala, minta retur barang malah ongkir returnya ditanggung pembeli. Kalo mau jualan jangan mau cari untung aja tapi perhatiin juga konsumen",1,0
1150,"Sangat mengecwakan, pesan 2 sepatu yg dikirim hanya 1 sepatu, di wa dan dintelfon tidak permah mau bls dangkat,
udah gitu kualitas sepatu jelek, dijamin bakal kecewa beli disini",1,0
483,cukup baik sesuai harga,2,0
1497,"Barang tidak berfungsi seperti semestinya. Tidak bisa digunakan seluruh port-nya. Hanya berfungsi dua, selebihnya tak bisa berfungsi.",1,0
1174,Beli 3. Cuma 1 yang bisa dipakai,1,0
1415,"Produk tidak berfungsi..tidak dapat menjangkau wifi yang hanya jarak 100M saja..

Saya kecewa..",1,0
933,"Barang Bagus Sih
Cuma Bau Sekali
Harus di cuci dulu sblum di pakai :v",2,0
1134,"Barang kosong tp uang kembali kok, Thanks.. Hanya mungkin kedepan boleh ada interaksi sedikit sama konsumen sekedar menanyakan apa mau ganti barang atau tidak (kalo krn overload dgn pesanan lain jadi gak ada waktu konfirmasi ya itu mah resiko jualan).. Sekedar saran lho, thanks anyway gan",1,0
1600,"Converter usb to vga tidak terpakai, saya masih tetap barus bayar. Semoga berkah ya.. Thanks!",1,0
427,"Gak compatible sama samsung j7 prime dan samsung a5. Dua hp saya coba tidak bisa gan, harusnya ditulis gan ini compatible sama hp apa aja. RUGI dong saya beli dua gak bisa dipakai.",1,0
791,minta tahu dikirim tempe...!,1,0
806,Ini aku gajadi beli yaa. Soalnya stoknya kosong,1,0
1542,Okokokokololokokokok,1,0
442,"Sangat kecewa, saya udah tanya&#34; readynya barang dari malam tgl 2, dan saya order subuh 04.55 tangl 3. bukannya dikirim pagi atau sore ditgl 3. malah di undur terus pengiriman dan selalu beralasan, saya BEBERAPA KALI MINTA CANCEL DAN SERIBU ALASAN JUGA.
saya kaya gini karena butuh cepan converter hdmi nya. dan 3 BARANG LAINNYA. terpaksa saya order ditoko kota saya. jd yg paket ini ngak kepake. percuma, karena presentasi saya senin td pagi.
saya order ditoko ini karena hitungan saya sabtu minggu sudah sampe jika dikirim tgl 3 sore. karena jnt minggu tetap buka.
DAN TAUnya DIKIRIM TGL 5 siang, dan baru sampe sekarang, buang buang uang. dan disruh cancel otomatis dan dicancel pun alasannya bayak.",1,0
7,Kwalitas baterai kurang bagus. Belum 1 Bulan kondisi tinggal 80%.....,2,0
1308,penjualnya kurang peka terhadap komplainan dari CS sehingga mengecewakan pelanggan,2,0
1612,Knp brng yg di ft sm yg dikirim beda..,2,0
1248,"Kualitas barang sangat buruk, not recomended",1,0
1491,Ukuran tidak sesuai dengan hp nya,2,0
1116,"Produk buruk. Tidak bisa dipake, buang tempat sampah. Casing terbuka dan sim tidak bisa terbaca. Mending beli produk 2nd dari produk ini...",1,0
1472,Kecewa banget pilih ukuran dewasa no 38 malah dikirim no 5 ukuran anak,1,0
1398,ga da suaranya parah bgt pengirimannya ga sesuai dgn ekstimasi,1,0
210,"pengiriman cepat, packing bagus, sayang kedetect ama lenovo not genuine. 
saya lagi apes kali.
trims",2,0
1474,Bagi yg belinya mau cepat jgn di toko ini deh masa aku minta kirim k surabaya sampenya 4 hari padahal aku kirm dr jakarta alamat yg sama lebih vepat nyampeknya,1,0
1173,Tidak sesuai masa ada merk Samsung nya kan di dekskripsi katanya kosong terus warna tidak sesuai,1,0
824,"tulisannya doang usb 3.0,  aslinya usb 2.0 cuman warna portnya aja biru. not recomended gan",2,0
1031,"Barangnya tidak ada/habis,tidak ada pemberitahuan sebelumnya.",2,0
102,oke makasih barang saya udah sampai,1,0
68,Koj batre nya boros banget yak.  Ama sinyal gak muncul.,1,0
420,..................................,1,0
274,"Barangnya bagus, smg awet dehh ni barang",2,0
59,"Untuk produk ini saya kasi 2 bintang saja krna celananya tdk sesuai yg di foto, celanax kependekan tdk di bawa lutut, sisanya  👍",2,0
1591,"waduhhh bro kurang teliti dalam QC , tp utk harga segitu ok lah ... ada yg bopeng dibagian lingkaran jam dan pengaitnya ane kira stainles ternyata plastik... thx yah overall saya puas bro ...",2,0
472,"Produk mengecewakan, kualitas barang jelek",1,0
1001,Minta hitam dikasi putih...........,2,0
1558,sangat kecewa. produk yang dikirim tidak seperti di gambar. yang dikirim malah warna putih. benar benar kecewa,1,0
770,Pengiriman cepat kualitas agak kurang,2,0
571,"hape bekas atau hape kw ya?..... :(.    semoga usahanya berkah , amin",2,0
856,Sekali pakai langsung patah...gagang tidak kuat...,1,0
1372,Kemasan jelek brg dicoba lsg copit benang2nya,1,0
790,X ini saya kecewe gak bisa di pakai kecil dan mbranjang...,1,0
1204,jangan beli disini barangnya gak bagus,1,0
1018,Penjual tidak melakukan pengechekan produk dengan baik. Sehingga barang yang sampai rusak . Semoga tidak terulang kwmbali.Semoga sukses,1,0
280,barang sampai sesuai deskripsi tapi kenapa waktu di pakai langsung rusak ya? kayaknya ga kuat tenaga nya klo sampai 10 meter.... klo pakai yang pendek bisa jalan,1,0
132,pengantaran bagus cuman bikin rubber bat tambah rusak kw?,2,0
967,"Barang yg di kirim tidak sesuai, di kirimnya barang yg hrga murah.. Tp okelah uang sisanya udah di kembalikan",1,0
1315,Suara maksimal masih terlalu kecil. Sudah dicharge lama tapi maksimal 40%. Baterai tidak tahan lama,2,0
266,barang banyak goresan jadi saya pikir itu barang bekas yg d jual lgi,1,0
1767,"lumayanlah tapi analog kiri stiknya gak berfungsi,  padahal udah saya setting di emulatornya,  tapi analog kanannya bisa.",2,0
1068,"Bahan berbeda, lain kali lebih konsisten",2,0
137,"Seller ok. Packing rapi dan pengiriman cepat. Ga ada masalah. Cuman produknya kurang sesuai ekspektasi, dindingnya kurang kokoh terlalu lentur, pemasangan kurang simple. Thanks btw",2,0
34,Pengiriman nya lama sekali,2,0
324,"Ukurannya kekecilan, next buat yang lain, lebihin 1 ukuran dari sepatu yang biasa kalian pakai.",2,0
90,Belum 1 bulan udah rusak. Dikira abis baterai tapi ternyata baterai masih full. Pas cek ke toko jam ternyata sebelumnya udah pernah dibongkar dan ada karet yg lepas.,1,0
1006,"Minta 45, malah kasih 43.",1,0
771,"Hp yg datang klo telfon ga ada suaranya,kecewa sekali",1,0
393,Produk sangat buruk...tidak bisa buat telpon...dinyalakan 10 menit lgsg mati lagi,1,0
1537,hp rusak ga bs dipake sama sekali.,1,0
440,Produk tidak berfungsi,1,0
1588,"STICKNYA ATU DOANG YG NYALA,,",2,0
112,"Baru 2 hari sudah tidak nyala mousenya, apakah karena battery nya habis? Padahal saya pakai battery bawaannya. Mouse kadang nyala kadang mati, tolong pencerahaannya",1,0
680,"Barangnya sih oke tp slow banget responnya, coba deh tingkatkan lagi ke depannya",1,0
1508,"Bagus sich tapi sayang banget blm di pakai udah sobek dikit2 dipinggirnya,,kalau mau kirim dicek dulu ya...",2,0
1463,Barang sampai dalam keadaan basah. Dus seperti terendam banjir.,1,0
1471,Suara nya rada pecah...,2,0
590,Yg dikirim mic-audio. Not recommended,1,0
1431,Ud komplain ad yg rusak br bilang kebijakan toko kalau ongkir barang lama n barang pengganti d tanggung pembeli..,2,0
505,"Kaitan tempat HP dan gagangnya gak klik, agak ngeri untuk di jalan bisa lepas..",2,0
1473,Tombol hapus tidak berfungsi its freaking bad,1,0
935,"Walpaper dalam jam kacanya lecek setengah,ga sesuai dengan pict",2,0
923,Produk baru seminggu udh mati. Gimana sih,1,0
1805,"Belum dipakai pisaunya udah patah,",1,0
537,"yg satu ga bisa nyala , yg satu putus2 suaranya",1,0
421,"Barang sesuai dengan gambar.
Kualitas suara kurang baik. Selalu berdengung kecuali saat mic di off. Saran tolong pilihan jasa kurir ditambah. Jangan j&amp;at saja. Soalnya kemarin saya ambil sendiri di gudang",2,0
337,"Tidak berfungsi dengan baik, hanya bisa untuk mouse",1,0
1136,Barang nya baru di pakai 10 menit udah low bat padahal di cas 1 malam,2,0
1476,Kecewa.. sudah tulis pesan warna hitam. Yang dikirim malah warna putih..,1,0
816,"ukurannya kekecilan kalau normal saya pakai ukuran L, disini ukurannya sangat kecil untuk L.",2,0
1432,Ya yg hitam suara pecah.,2,0
977,"Beli ini 2, tombol penghapusnya ndk bisa fungsi semua, mau komplain harus ada vidio, posisi keluar kota hanya dapat informasi barang ndk berfungsi semua",1,0
1555,Amat sangat mengecewakan. Saya batalkan pembelian dikarenakan salah kirim dan juga diminta menunggu untuk retur barang karena stok kosong. Respon penjual dalam penyelesain retur barang amat sangat lambat.,2,0
226,"Barangnya tidak sampai, sampainya ke orang lain atas nama “erna” entah siapa",1,0
1154,Barang baru dipakai beberapa hari tidak bisa di clear bekas coretannya.,2,0
785,"Catridge-nya tidak bisa di gunakan di printer saya HP Deskjet-4515 muncul error ""Incompatible Catridge, The indicated catridges are not intended for use inthis printer""

Mohon bantuannya",2,0
2,"Payah ... sudah di tulisin di keterangan minta Mtech ... ehhh di kirimnya apa, maksa banget!!",1,0
1685,"Sorry,.. ga bisa terpakai.. nyala sekali,..dicharge.. 1 pe 2 jam,.. langsung ga bisa nyala",1,0
1146,Tolong tingkatkan respons cepat. Minta kirim gojek same day malah sampe nya besok.,1,0
177,"harus di powerglue, cuma nyantol doang gak ngehold....",2,0
425,"Barang tidak berfungsi baik , face id jadi tidak jalan ,  face id menyatu dengan flexible connector speaker",1,0
75,"Maaf saya kecewa dengan barangnya, lubang chargernya geser jadi tidak bisa dipakai",1,0
