text,rating
Ud komplain ad yg rusak br bilang kebijakan toko kalau ongkir barang lama n barang pengganti d tanggung pembeli..,2
Ya yg hitam suara pecah.,2
"Gak bisa utk nelpon, cuma bisa cek pulsa doang.. Mau minta tukar",2
"Barang sudah sampai dan diterima dengan baik, sesuai deskripsi. Terimakasih",5
barang tidak sesuai dgn yg di harapkan,2
Earphone tidak berfungsi sudah di cash,1
Fast respon produk good quality recommended bgt lah,5
Sudah diterma dengan selamat dunia akhirat. terimamakasih.,5
kualitas tidak sesuai harga,1
Barangnya sampai tidak sesuai pesanan,1
Produk sesuai pesanan tp blm dcoba,4
Cacat produk nya gak bisa nyala padahal baru beli,1
"standart banget yg ini boss,,,waduh",2
Mantaaaap..!! Fast respon..terima kasih,5
Batt nya cepet abis...Bukan seperti Nokia Yg terdahulu...????,2
"Saya beli hp ini penjualnya langsung kirim ke tempat bude saya di Sumatra. Menurut beliau, baru sehari dipakai, sudah tidak bisa dicharge. Pas dicek ke tempat servis, dibilang kalo Samsung palsu...  Mengecewakan. Mana beli 2 pcs pula.",1
Casanya masa beda terus meletuk lgi -_- bikin listrik turun,2
Tombol atas nya ga berfungsi,1
"Masa dikirimnya ke nomer 3 padahal di situ sudah tertulis alamatnya nomer 33
Untungnya masih tetangga saya jadi tau",2
"sudah di terima ya kak paket,  tapi ukuran nya agak kegedean dikit sayang nya ga ada ukuran 38,,",5
Produk sesuai dengan gambar,5
Barang udah sampe kmaren,2
"Barang bagus, cepat sampai jg, awal nya blm bs ngecharge lepas batere br bisa, sellernya komunikatif bngt, mksh",5
Di coba sih top markotop...smga awet,4
Mohon diperbaiki pelayanannya.. HARGAI PEMBELI.. Jangan asal kirim pesanan kl barang gak ada  atau gak sesuai pesanan.. Nanya dulu sharusnya..masih mau gak,2
"mungkin steples khusus triplek, klo untuk kayu cm masuk separo, tp gak papa.... Lanjutkan....",4
Tidak sesuai pesanan..respon lambat! Sangat tidak rekomend ini toko! Disuru retur dengan alasan tokopedia yang ganti ongkir..sejak kapan tokopedia bisa ganti ongkos kirim!!!,1
Barang sesuai pesanan proses pengiriman cepat..thank's,4
barang dah sampe pancking bagus ...............mantap,4
Barangnya bagus dan pngiriman cpat,5
Barang sampai dalam keadaan basah. Dus seperti terendam banjir.,1
"Respon penjual cepat. Barang sampai juga cepat. Namun kualitas barang tidak sesuai deskripsi. Begitu net dipasang,  penguncinya langsung putus.",1
"Barang nya nice kak,..  Sesuai harga,..  Matursuwun nggeh kak,.  Terima kasih suka sepatu nya",4
Sudah memilih 3 pilihan warna.. tapi warna yg di pilih sama sekali tidak dinkirim,2
thanks sis paketnya sudah sampai,2
"Barang baik dan berfungsi normal, moga awet. Txs",5
saya kecewa gan... baru pakai sekali knapa lansung berembun... setelah kena air,2
Suara nya rada pecah...,2
Kecewa banget pilih ukuran dewasa no 38 malah dikirim no 5 ukuran anak,1
Tombol hapus tidak berfungsi its freaking bad,1
Bagi yg belinya mau cepat jgn di toko ini deh masa aku minta kirim k surabaya sampenya 4 hari padahal aku kirm dr jakarta alamat yg sama lebih vepat nyampeknya,1
pengiriman lambat .sabtu pagi transaksi selasa malem barunampai lemot,2
Kecewa.. sudah tulis pesan warna hitam. Yang dikirim malah warna putih..,1
"Barang bagus scr design dan warna tp kenapa date nya kurang otomatis y? Pertama kali pakai sy harus manual kan date sampai 3hr trus jalan lg normal, hari ini sama lagi date nya gak jalan otomatis? Ini benar asli kan? Apa cara kerja nya mmg spt itu or bgmn? Lalu warna biru nya sdh mulai kelihatan pudar disisi bawah baru sy pakai 2 minggu kok cepat skl. Saya beli jam tgn 600rb baru pudar 2th stlh pemakaian.. tolong bs dijelaskan biar bintang nnt bs kembali berbicara utk anda. Bisa claim garansi ke toko anda? Krn harga jam ini mahal shrsnya sesuai dgn  kualitas. Thank",2
produk dan kualitas tdk mengecewakan hanya gojek nya yg lelet thx......................,5
Batteray hp tidak original dan batteray cepat habis atau cepat lowbet,1
Terimakasih barang sudah diterima dg baik,5
kok yang 2 biji batreinya dah habis,2
"Produknya sesuai deskripsi, pengemasan rapi, tapi sellernya pendiam, terima kasih",5
Beli 5 tdk bs dipakai semua,1
"barang sesui deskripsi, sesuai harga dan kualitasssss... bonus melimpah.... thx",4
"Jam nya beda dengan yg pernah sy beli dulu ditoko ini jg. ""tidak ada logo & merk NIXON nya yg skrng.",2
"Produk berkualitas, recommended banget klo mau nyari stik",5
"barang dummy, fake.. tidak bisa dipakai sama sekali",1
Zipper nya rusak ???? padahal br 1 kali pakai,1
Ukuran tidak sesuai dengan hp nya,2
barang dah nyampek....memuaskannn....tq,5
"Respon sih cepat satu hari langsung,tapi pengiriman nya agak lama hampir 4 hari tapi baranh sesuai dengan harga.Seller kadang ga jawab pertanyaan.Tolong tingkatkan lagi.TAPI barang bagus lah sesuai harga meskipun ada yang terkelupas sedikit.??",2
"Respon lambat pengiriman lama barang yang di kirim tidak sesuai , saya kecewa",2
Sdh terima. Semoga awet,5
"pesen 6pc, yg retak 1 retak tp nyalah &amp; yg atu lg lampu nya ky mau putus gitu, tp yg lain nya oke gk da mslh, tlg dicek lg sblm anda kirim brg2 nya &amp; usahakan tdk da yg cacat...",2
"Barang tidak berfungsi seperti semestinya. Tidak bisa digunakan seluruh port-nya. Hanya berfungsi dua, selebihnya tak bisa berfungsi.",1
"Sudah sampe dengan selamat, sangat cepat respon penjulanya, psen rabu sore sampe kamis sore, recommend reseller. Barang jg sesuai expetasi. Pkoknya top BeGeTe.",5
Service nya bagus & tdk memgecewakan,4
Suka sesuai gmbar recommend deh,5
barang kurang bagus...tdk sama dgn picture,2
lumayan cepat kirimnya padhal kirim dr surabaya ke jkt,4
"Maaf Gan, bintangnya cuma 2...
Ketika dipasang di laptop saya, gambar yang dihasilkan dari usb ke hdmi, resolusinya malah turun....",2
Hancur barang ini saat sy terima,1
"Barang kosong malah tidak konfirmasi sebelum mengirim

:(
Malah yg kirim uang pembayaran di kembalikan ..
Ahhh.",2
barang sesuai gambar terima kasih,5
Kwalitas menengecewakan langsung rusak,1
"Bagus sich tapi sayang banget blm di pakai udah sobek dikit2 dipinggirnya,,kalau mau kirim dicek dulu ya...",2
PARAH GAK SESUAI GAMBAR HITAM YG DIKIRIM WARNA ORANGE BRENGSEK,1
"diterima dengan baik, kualitas bagus, semoga langgeng",4
"Bayar jam 8 pagi barang terima jam 3 sore ini baru paket ga pake nunggu  ber hari hari...
Barang nya bagus hanya minus driver jadi harus di jalankan kan dengan on line.
Terima kasih.....",5
"Paking ga pake babelwraap,barang ga sesuai pesanan,ada 1 dus genius isi logitec ,wrna juga ga sesuai...parah,jadi ragu ori bukan barangnya,ga sesuai deskripsi",1
Jne yes 3 hari sampai........,4
saya sudh minta cancel malah di kirim!!! barangnya jg tak bisa nyala sudah di cas!!!,2
"thanks gan, barang sudah sampe dengan aman, kualitas bagus kyk jam tangan mahal",5
"barang sampe, sablon miring",2
Fast respon n shipping sayang hasil crimping tdk sempurna jd hrs crimping ulang lg br kabel bs dpake smoga kedepan nya bs tes dl sblm dkrm ke customer,4
Barang sesuai permintaan,4
"Headset bluetoothny Koneck k Handphone,tpi gx ada bunyinya.Tlg ksih Pencerahannya Gan WA 085367043379",2
"Bagus, cepat sampai ... Pelaynan memuaskan...",5
Barang nya ga dateng tpi tulisannya sudah datang,1
"Model brang sdh sesuai deskripsi... Tapi kenapa ukuran 44nya ndak sesuai ya.. ukuran panjang sesuai tapi ukuran tinggi spatunya kyk ukuran kaki no 40. 

Aku kasih foto sepatunya yg tak coba aku pakai.",2
berfungsi dengan baik untuk sekarang (dan semoga untuk kedepannya. seller oke sangat dan responsif. recommended lah ya,5
"ada harga ada rupa, mudah2an awet barangnya",5
good...and fast for delivery,4
tidak bisa digunakan,2
sdh sampe ke cust....terima kasih,4
Lebih teliti lg ya gan kalau ngasih informasi,1
"Sesuai deskripsi tetapi besoknya kok gembos, terlanjur kasih bintang 5 ????",5
"Sekelas official store begini nih? Demi rating pengiriman? Hahaha mending gausah di proses deh, udah basi banget order kapan dikirim kapan",2
"barang tidak dikirim, tp cukup tanggungjawab lah. karna di kembalikan uang cash di selipkan kiriman yg lain",1
Sudah sampai ..tapi belom saya cek pasang...terimakasih,5
Barang tidak bisa di charge... Lumayan kecewa...,2
"Yg hitam sesuai,.. tpi GK tau ORI apa ngak,.. yg colour sepertinya ngak",2
Terimakasih sangat puas belanja disini,5
hp rusak ga bs dipake sama sekali.,1
"Maaf, entah dari sananya kualitas produknya sudah kurang bagus, atau barangnya defect, belom ada 1 seminggu dipakai tapi analog kirinya sudah macet (suka keatas sendiri).",2
"sangat sangat baik, packing Bagus dan rapi..",5
"Sangat mengecewakan barang yang di terima tidak sesuai dengan foto yang dipajang dilapak, foto nomor 1 adalah barang pajangan sedang foto  nomor 2 barang yang saya terima, mohon maaf atas ketidak nyamanan dgn ulasan ini,  semoga kedepannya bisa menjadi lebih baik, dan menjadi pelajaran bagi kita semua",1
Cepat dan sesuai dengan pesanan. Terima kasih,5
Barang tidak sesuai harapan,1
"saya, blm nerima barang nya Sandal Bata obama no 41, sudah saya upayakan, diskusi ke toped, saya suruh mengaupload foto barang, gmn mo foto, nerima barang nya aja enggk, mohon di cek lagi transaksi atas nama may ahmada umbara, tasikmalaya, satu invoice dg pesanan saya ke sandal anak bubblegumers, transaksi sudah selesai tp saya gk nerima barang dari toko ini, silahkan cek transaksi nya, no resi pun tidak pernah saya terima.terimakasih.",1
Puas bangetttt..sesuai deskripsi..makasih gaann....,5
thx barangnya sdh saya terima......,5
"Penjual cepat,  hanya pengirimannya kurang cepat. Thx u ya.",5
"Isi dalam nya ada sebagian Karatan walaupun di segel,,",2
"Tidak sesuai dengan apa yg di terangkan
Mirip kayak hp china",1
"Keseluruhan OK, Recommend",5
"Respon cepat, paking kurang aman karna dus penyok smp di tujuan.",4
"Respon toko yg lambat, tertolong JNE YES, order hari Sabtu sampai Selasa malam.
Packing rapi dan aman. 
Kwalitas oke.",5
"Fast respon recomended seller
Paket yg mengecewakan",5
Amat sangat mengecewakan. Saya batalkan pembelian dikarenakan salah kirim dan juga diminta menunggu untuk retur barang karena stok kosong. Respon penjual dalam penyelesain retur barang amat sangat lambat.,2
"Keren jam nya puas, pengiriman cpt banget cm sehari Thanks....gan...",5
sudah sampai gan...fast respon..makasih....tp blom dicoba sih...tp OKE lah..,4
sangat kecewa. produk yang dikirim tidak seperti di gambar. yang dikirim malah warna putih. benar benar kecewa,1
Produk Ok cuma kekurangan nya pas mau masuki aja kaki ke sepatu agak perlu perjuangan...thank u,5
"Paketannya sdh sampai, kecewa ! Pantesan aja murah bkn samsung asli",2
Pelayanan cepat barangnya mantap,5
"barang sesuai yg dideskripsi, bubble wrap nya tebel, charger dan hp nya utuh di dalem box tanpa ada cacat, mulus bgt, tp proses agak sedikit lambat (mungkin krn lg ada demo dmn2) tp overall udh ok bgt",5
"Produk bagus, tapi QC kurang. Pipa nya beda ukuran 1batang, jadi hanya 2 rak yg terpasang",2
"Saya pakai untuk jarak kira2 12 meter, ditambah keatas dan kebawah sekitar 7 meter, tapi kabelnya pas banget panjangnya. Padahal sengaja pilih yg 30 meter karena takut kalau pilih yg 20 menter terlalu ketat. Kesimpulannya adalah panjang kabel TIDAK JUJUR, BUKAN 30 METER.",2
Stick yang datang ada 2 tombol yang tidak berfungsi,2
Kabel gak mau fast charging,1
"barang yg dikirim tsk sesuai wrn, kl memang dr awal wrn tdk ready pasti saya gak akan order...
2 unit part kurang sampai skrg blm nyampe juga katanya sdh dikirim, di hubungi lewat wa respon tdk baik tdk dibalas pesan yg terakhir... hp tertera saya tell katanya bukan yg layanin lewat toped, saya minta no hp lain di sms lama sampai 2x telp &amp; telp yg kedua gak sopan sekali saya blm selesai ngomong sdh dimatiin telpnya, parahhh...",1
Sangat bagus tapi gak terlalu besar,5
Dusnya hancur gan. Packingnya terlalu dipaksakan,2
Semoga awet ?????????????????????????,5
"barang sdh diterima, kondisi OK, thks",4
"Barang mantap sudah di test untuk game balap. Pengiriman sangat cepat, cuman yg saya dapet L2nya agak keras dikit.  Btw bisa getar gak ya sticknya? Hehe",5
Sesuai dengan deskripsi,5
"barang sdh kami terima dengan baik, terima kasih omega electronic",5
"Bagusnya sebelum di kirim, di coba terlebih dahulu aja boss..
Ongkir 3x di tanggung pembeli mmg keberatan.",2
warna tdak sma dgn gambar....trima kasih,1
Earphone yg satunya ga bunyi,2
"Barang tidak sesuai pesanan, barang tidak ori",1
sama yang di gambar tpi headset mati sebelah,2
"Dilapaknya merk mtech,  tp yg dikirim nisuta
Barang sangkat ringkih dan enteng
Sblm beli mhn hati gan, biar ane aja yg kecewa",1
"Sudah d tulis d catatan no.35 tp d kirim no.36, katanya sesuai sistem, krn saya pesan d no.36, oke gpp, tp d seler lain meski sesuai sistem tp kalau ada catatan utk penjual, seller nya nanya dulu, ini ngga. Bukan ngomel tp fakta, Trims barang bagus dan cepat, tp kegedean. Trims..",2
sudah di terima om ......,5
barang prosuknya cacat atau memiliki retakan,2
Pengiriman Lambat Pisan,1
Gak layak disebut jam pria.  Strap kecil diameter jg krg utk dipake cowok. Sy kasih sm pembantu sy jamnya (cewek). Cukup sekali.,1
"STICKNYA ATU DOANG YG NYALA,,",2
terima kasih barang sudah sampai tujuan walaupun lama banget,1
Barang sesuai dng deskripsi.,5
"waduhhh bro kurang teliti dalam QC , tp utk harga segitu ok lah ... ada yg bopeng dibagian lingkaran jam dan pengaitnya ane kira stainles ternyata plastik... thx yah overall saya puas bro ...",2
Saya minta kembalikan dana kecewa bgt TDK sesuai digambar besar DTG kecil sekali,1
"Orderan pertama 1pcs rongsok, nyesel banget irder ditoko ini. Harusnya nunggu orderan oertama dateng dulu baru order lagi. Dan bener aja orderan kedua juga dapet barang rongsok. Klo masalah pengiriman lama masih bisa di toleransi lah. Ini barang tongsok di jual. Tolong dong diperbaiki kualias jualannya. Percuma dong beli klo ngak bisa dipake. 
Uangnya emang ngak seberapa tapi tolong dong kepercayaan pembeli dijaga!!!!!
Agar berfaedah buat yg beli berkah juga buat yg jual.
Terus packingan juga jgn cuma bubble wrap, percuma domg ada biaya asuransi klo packingan ngak dijaga.",2
"Mantap gan barangnya, tinggal di pasang aja",5
Beneran kagak ngembun renang jadi lbh konsentrasi,5
Barang kurang bagus. Pengiriman pakai pos lama sekali.,2
brng tdk sesui.pesan warna biru dkirm warna merah,2
Barang sudah diterima dan terima kasih,5
"Sebelum memesan/beli barang ini, saya mendapatkan konfirmasi dari penjual bahwa charger ini dapat digunakan utk mencharge laptop asus zen book flip saya. Dalam kenyataan nya tidak bisa",1
"Converter usb to vga tidak terpakai, saya masih tetap barus bayar. Semoga berkah ya.. Thanks!",1
Beli 5 unit hp disini ga ada yg satupun yg bgus.. penjual bohong..  minta solusi.,1
"Kualitas produk baik. barang sampai langsung di tes nembak kaca dan ternyata pecah. hehehe
pengiriman dan pelayanan juga baik",5
barang Sesuai deskripsi,4
minta warna apa yg dtg warna apa,1
"busa biasa di baliknya, menyesal telah membelinya. fotonya kurang lengkap",1
Kenapa barang yang datang tidak sesuai yang saya pesan? Saya sudah terlanjur tekan transaksi selesai. Mudah2an pesanan saya yang sedang proses sesuai dengan pesanan saya,1
"Size bola kecil, katanya size 7 ternyata barang yg datang size 6. Harga masuk akal.",2
Padahal udah tulis di keterangan tentang size yang dipesan tapi dikirimnya size yang beda dan saat mau di tukar ribet banget ???? kapok,1
Pengiriman sangat lama untuk daerah jakarta,2
"Ternyata baru sebulan pakai, baterainya rusak sudah tidak terbaca di macbook. Sebelumnya juga sering banget ngedrop jauh",1
Knp brng yg di ft sm yg dikirim beda..,2
Pengiriman sehari nympe 3 hari....ga sesuai...bikin khawatir aja.,1
Kualitas ga bagus.. tidak bsa untuk POE router cma kedip2 aja...Yaaa sesuai sih sama harga,2
"Pengiriman lambat bilang bisa hari itu juga, ternyata harus nunggu 2 hari",2
Kecepatan pengiriman dan kualitas produk baik.,5
"Respon cepat,tapi sayang casing bagian belakang ada yg pecah",1
"Barang ori,sesuai foto n deskripsi dan pastinya ok banget. Recommend",4
barang sudah di terima dg baik.. thanks!,5
Barang sangat bagus dan tidak ada kerusakan apapun..,5
susah nya gak jelas....dan yg 1 lg gak bisa ketemu bluetooth nya...,1
"Buckle harga 200ribu. Waktu datang, kondisi sudah banyak lecet dan baretnya. Seller cuma mengatakan &#34;kalau besi memang gitu, nanti juga akan lecet karena pemakaian.&#34; Fungsi deploynya juga suka ngadat. Sangat kecewa dengan kualitas yang tidak sebanding dengan harganya.",1
"Seller ketik dilapaknya Advan S5E Full View 4G, padahal buat S5E Pro 4G, kayaknya judul lapak udah diganti. pas dichat jawabnya datar, katanya tak ada retur kalo salah tipe, padahal sellernya yg salah ketik., tak ada solusi, akhirnya, ya begono ...",1
Penjual super. Laris terusss gan....,5
fast respon cpt nyampainya cuma ada kendala sdikit overall good lah,4
"Photo transistor tidak sesuai dengan produk yg dikirim. Yang dikirim transistor palsu, tulisan di transistor hanya sablonan. Begitu transistor di pasang langsung jebol",1
Bagus berjalan sempurna... gampang setting nya,5
Bisa dipakai tapi daya lemah bila dipakai lebih dari dua slot.,2
barang jelek copot&#34; terus tmpat taro isinya,2
Thks gan barang sudah nyampe,5
"barang di kirim salah kirim warna sudah dikembalikan uang 50 rb , selanjutnya setelah di check barang ternyata itu yang dikirim Redmi Note 4 bukan Redmi Note 4X
harusnya CPU Helio X20 Deca Core 2.1GHz ternyata yang dikirim Qualcom Snapdragon 625 Octa Core Max 2.0 GHz
jadi ???? kadung deh mau di refund juga .... repoooooot",1
"terima kasih ... barang telah diterima, semoga mantap ...akan order lagi",5
"Setelah menunggu dr retur, akhirnya dtg jg. Baiknya sebelum kirim pastikan kondisi jam dalam keadaan baik. Sehingga pembeli pun tdk dirugikan dgn waktu dan biaya retur. Update 25 Dec 2018: Baru coba dipakai hari ini sebagai hadiah natal keponakan saya, ternyata jam bermasalah lg tidak hidup kembali. Merasa malu sebagai hadiah tp mengecewakan.",1
Setelah pakai beberap waktu. Ketahanan baterai stablil dan normal.,5
barang sudah diterima... bagus....,5
Respons penjual baik. Barang yg dikirim tidak sesuai spek yg ditawarkan. Agak kecewa.,2
Cuma bertahan 3hari charger nya,2
"Barang sudah sampai dengan selamat, packing rapi pakai buble wrap jadi aman. Jam sesuai ekspetasi",5
Kemasan penyok penyok kualitas suara lumayan tp barang copot2,2
"Gak ad barang!!
Mohon diperbaiki pelayanannya.. HARGAI PEMBELI.. Jangan asal kirim pesanan kl barang gak ada  atau gak sesuai pesanan.. Nanya dulu sharusnya..masih mau gak",1
thanks gan cepat bgt sore sudah sampai,5
"Pengiriman cepat, barang berkualitas",5
Servicenya cepat. Packingannya rapi. USB hub nya juga berfungsi dengan baik. Makasih gan,5
Barang diterima dengan cepat dan rapi,5
"barang bagus , sayang kurir nya lama kirim jadi ambil sendiri",5
"Barang cepat sampai,packaging rapi, recomended seller deh..",5
"gak bisa disetting 24jam, ada harga ada rupa",2
"Saya pesan nomer 40, yang dtg nomer 39. Jd kekecilan. Mentang2 beli di flash sale, dikasihnya gak sesuai. Kecewa. Bgt",1
Lama pengirimannya ????,1
Mantaap...Terima kasih sudah diterima :&#39;),5
"cepet rusak analognya, jadi skrg pake yg normal lagi...kurang bagus",2
Kualitasnya tidak sesuai dg merk nya,1
paket sudah sanpai. tapi hancur..,2
Produk sesuai harga dan gambar,5
mantap gan kwalitasnya....pengirimannya ceper nyampenya....thankz,5
"Packing lumayan, harga kurang kompetitif",4
barang yg di kirim udh sesuai sama gambar.. fast respon juga,4
Dikembalikan uang tanpa info barang kosong :(,2
"Respon cepet, packing mantab, tapi barang tidak ada merknya alias polos, di gambar merknya LG..
Overall berfungsi dengan baik, dan sesuai sama harganya..
Semoga awet dan ga bermasalah ya boss.. Thanks..",4
Terima kasih semua barang sudah diterima dengan baik.,5
Barang Tidak bisa di cas.  Untuk suara standar aja.,1
"Barang tidak masalah, namun yang saya sesalkan adalah, seller kurang informatif. Stock kurang, harusnya diinfolak dahulu, bukan langsung dikirim. Ini malah dikirim tanpa pemberitahuan. Jadi saya haru smencari lagi kekurangan barangnya. Bad service",1
"Order tanggal 19 pake JNE yes,  
Baru sampe tanggal 25 entah salahnya dimana",1
ok bagus sesuai pesanan,5
sangat puas dg barang ini. bagus punya,5
Produk tidak di kirim ga bisa kasih ulasan dong,1
Barang mantap berpungsi baik semoga awet... Senang belanja d tokonya gan...makasi,5
"kurang respon kalau ada kendala barang nya
kedepan coba pelayanan nya lebih mantap lagi",1
"pelayanan cepat, recomended seller",5
"Buat naoroh hpnya agak kecil..  Padahal sudah pesen yang besar malah di kasih yang segini... 

Rada kecewa sama pelayanannya",2
Barang bagus dan sesuai deskripsi,5
"Semoga bisa kerja sama 

Bos",5
Thanks sesuai pesanan..,5
"bagus, seller fast respon
sukses gan",4
Pembelian kedua...Good sesuai iklan...sandal empuk dan nyaman..???,5
"Kualitas brg ga ada masalah. Tp ini kan karakter ya. Sedih, kan yg dimau krn strawberrynya.. Krn kirimnya beda, jadi harus cari lagi.. mungkin yg penting dibayar atau semoga saya salah. Tapi tidak menutup kemungkinan kedepannya lebih baik ya... semoga cek dan ricek order yg masuk sebagaimana yg dikirim. Agar berkah utk penjual maupun pembeli.. amin.",2
"Pesanan di prosesnya lama padahal langsung konfirmasi warna minta warna hitam setelah checkout tp ngotot di tolak penjual tetep kirim random, dan ternyata barang yg dikirimkan barang rusak tidak bisa reset display setelah di corat coret pantes ngotot kirim random. Pesan senin gak di proses2 dan br sampai hari jumat dan cuma jd rongsokan. NOT RECOMMENDED SELLER",1
"Sorry,.. ga bisa terpakai.. nyala sekali,..dicharge.. 1 pe 2 jam,.. langsung ga bisa nyala",1
"Batere drop, susah di charge krn mgkn bermasalah",2
"Mantaapppp,, berfungsi dengan normal..",5
Barang rusak...saya sudah memberikan bukti foto n video...tp prosesnya lama...jadi saya memilih membatalkan komplenan...dgn hasil uang tidak kembali...dan barang tidak saya kembalikan...,1
"Cepet banget, asli,  recomended",5
bagus sesuai ekspetasi!!!!!!!!!!!!!!!!!!!!!!!!,4
Sip gan mantap makasih ya,5
Kualitas parah.. kirimin pertama blank.. returan kedap kedip bergaris..,1
Barang tidak bisa di pakai. Kecewaa,1
"Barang sesuai deskripsi, packing aman, pengiriman cepat, terimakasih",5
Barang sudah diterima sesuai pesanan,5
makasih ka...kemejanya baguss,5
"Produk bagus, sesuai harapan, fungsi normal. Pengiriman cepat, pelapak tanggap. Recommended",5
Thanks sis...brgnya berfungsi,5
"Mantap, berfungsi dengan baik gunstraplessnya",5
Deskripsi tertulis ready warna HITAM dan PUTIH. Tapi terlalu mistis hingga bisa muncul warna BIRU saat barang sampai ke tangan pembeli.,1
"Mantab Abis Dah Pokoknya...
???",4
mf bos baru bls. psnan sudh sy trima kmarin. sip. sip,4
barang bagus dan cepat sampai. top markotop,5
trimaksh brang telah sampai dgn utuh.,5
Hp cpet rusaakkk dan yg jual toko tidak bertanggung jawab sangat kecewa sekali ... Hati hati dgn toko ini tidak ada tanggung jawabnya....,1
Tidak ada softcase nya.,1
paket dibungkus dng rapih..dan bgs..smoga unit nya sebagus dng packaging nya.,2
"brg bagus mantap udh dicoba ketat enak dipake buat kneee
mantap gan!!!!!",5
"Respon penjual lama sekali , produk sesuai gambar dan kualitas cukup sesuai harga",2
"Akhirnya yg diincer dr lama sdh ada
Terima ksh bnyk atas great service nya",5
Hati2 chargeran tidak berfungsi sama sekali,1
Barang oke dan bekerja dgn baik,5
Bahan nya bagus.. Sesuai gambar.. Untuk harga segini saya kira nice..,5
"Left left, so far suara enakeun tp telinga bukan kiri dua duanya ????????",2
"Good quality , keren banget
Bahan enak, nyaman",5
bagus..... sesuai pesanan,5
"Ga kecewa deh
Model sesuai gambar",5
Speaker tlponnya rusak loh gan .makasih,2
Kondisi diterima patah,1
Cukup baik. Sesuai harga,4
gk panjang seperti yg di gambar,1
"barang sangat amat jelek, batre ga bagus dan hp ga bisa berfungsi dengan baik padahal baru dibeli.",1
Barang mau saya refund karena di hp saya gak cukup.. eh malah gak di jawab seller alamat lengkap di komplain,1
Kualitas barangnys kurang bagus,1
Jelek kurang teliti baca deskripsi,2
baru 1 hari pake udah ga nyala,1
"respon cepat, barang sesuai, mantap",5
"barang sesuai gambar... pengiriman tepat waktu, fast respon membalas chat",5
"Barang mantap, sesuai, cepat sampai, dicoba langsung makyus",5
bagus sesuai gambar harga cocok thank,5
"Barang Standar,sesuai dngan harga nya",2
Casannya gak bs ngisi dan batre nya cpt habis,2
bahan nya tipis dan panas kurang enak dipake,1
"semuanya bagus mulai dri pelayanan, barang dsbnya thankyou",5
Barangnya beda dari bawaan laptopnya,1
Barang sudah sampai dengan selamat dan tepat waktu. Sudah di test di semua port dan bisa semua tapi belom di sempat test untuk transfer data karena belom ada flashdisknya,5
"Barang sudah sampai, Setelah di pakai,. Ternyata ada 10 tombol yg Rusak/tidak merespon ,. Termasuk Tombol Space ,.",1
"Termiakasih gan, barang cepet sampai dan barang bagus.",5
"Barang sudah sampai, meskipun ngambil di JNE.. Trims..",4
Barang sesuai pesanan dan cepat,5
mantaff sdh di coba banyak fasilitas yang baru .. cuman untuk nembus lantai beton masih sama dengan router yang lainnya ..,4
"langsung on tanpa driver di windows 10. throughput ok untuk ukuran sekecil ini. Pengiriman cepat, bahkan diterima di hari minggu dengan priority packet. keep up the good works gan. thx",5
barang bagus semoga bisa laku di jua.l bisa minta tolong pengiriman lewat pos,5
"Barang yg di pesan tidak sesuai pesanan...( pesan 2 jenis barang )yg datang...cuman satu, RUGI.....banyak",1
trimakasih brg sdh diterima dgn baik,5
SANGAT BAIK DAN PENGIRIMAN CEPAT,5
barang sudah diterima....terima kasih....,5
Kualitas mantap terbaik pesanan cepat dan sukses selalu,5
"Speaker ga berfungsi.. kalo tlp atau di tlp ga kedengeran suara... di tlp juga kadang nada sibuk pdhl hape sedang tidak di gunakan, 

Tlp ke hape lain juga nyambung bs kadang ga. Pdhl pulsa banyak. 

Over all kecewa banyak ????????",2
Tidak bisa nempel di dasboard,1
ini pesanannya kok dikirim model lain ga sesuai gambar,2
"Good lah the best,mantiwab mantab",5
"Respon lama, seller tdk komunikatif????",1
Barang sampai dan begitu di tes gak ada ngaruh. Mana lampu keduanya hidup dan tombol on off gak ada fungsinya. Lebih baik gak usah di jual,2
Pas banget. Nyaman dipakenya. Sukaaa,4
"Baterai baru sehari udh bau gosong ,,untung ga meledak ,,",1
Barang datang dengan aman terimakasih . Persis sperti di gambar,5
Barang banyak cacatnya dikomplain lambat nunggu abis garansinya pokoknya ga usah dibeli,1
Good product. Quality is good.,4
warna yg d pesan tdk sesuai,2
"lumayanlah tapi analog kiri stiknya gak berfungsi,  padahal udah saya setting di emulatornya,  tapi analog kanannya bisa.",2
Mantap barangnya dan awet!!,5
barang tidak sampai sma sekali,1
"Good product and fast response!
Tunggu next order, thx u..",5
Kualitas buruk. Ada harga Ada kualitas,2
matras sudah saya terima dengan bik,4
"Barang telah sampai, dan kualitas sesuai dengan harganya",4
"Produk oke2 aja sih, tapi sepertinya ga bakal panjang umur, baru pake udah ada warning seperti di gambar, penjualnya fast respon, tapi bahasa penjualnya tidak memuaskan, jadi bintang 4 aja ya",4
"Barang bagus, sesuai deskripsi, pelayanan mantab...",5
"Respon cepat, produk sesuai dengan gambar, kualitas oke",5
Barang cepat sampe cuma nga berfungsi atau nga bisa pake gan . Bukan ori juga,1
"Mouse diterima dalam kondisi baik, thanks gan",4
"Kulit sepatu ada yg sedikit sobek, bagian pita hampir copot",1
"Barang Sesuai Deskripsi &amp; Gambar, Fast Respone, Req Seller",5
Sesuai deskripsi ........BERFUNGSI semua pengiriman Reguler RASA YES ...................sehari sampai GOOD,5
